Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Micro;Pequena;Média;Grande;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DOS VALES DO ITAJAÍ E ITAPOCÚ, DO LITORAL DE SANTA CATARINA E LITORAL SUL DO PARANÁ - SICOOB BLUCREDI SUL;3.960.819;b3S;I;2;;9;GUARATUBA;PR;09/2014;163.021;68.083;23.378;31.220;40.296;44;0
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3.358.914;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;09/2014;156.074;13.452;77.803;63.054;1.739;26;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;09/2014;154.076;19.839;24.084;53.893;56.188;71;0
FATOR;50.122;b1;C;2;;199;SAO PAULO;SP;09/2014;151.362;41.344;0;25.220;84.797;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO BRANCO - SICREDI OURO BRANCO RS;87.853.206;b3S;I;2;;9;TEUTOA;RS;09/2014;147.486;35.328;33.286;34.604;44.213;55;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;09/2014;145.725;25.159;38.182;49.237;33.059;88;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂA E REGIÃO LTDA;4.388.688;b3S;I;2;;9;GOIAA;GO;09/2014;144.528;2.084;27.241;114.000;1.196;7;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32.995.755;b3S;I;2;;9;TANGARA DA SERRA;MT;09/2014;141.954;10.178;28.956;50.845;51.899;75;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;09/2014;138.461;6.656;4.291;127.515;0;0;0
GOLDMAN SACHS;51.585;b2;C;3;;198;SAO PAULO;SP;09/2014;138.113;0;0;0;138.113;0;0
BANCO RIBEIRAO PRETO S.A.;517.645;b1;I;2;;8;RIBEIRAO PRETO;SP;09/2014;137.520;2.460;21.088;52.831;61.140;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UVALES MT/RO;70.431.630;b3S;I;2;;9;JUINA;MT;09/2014;136.363;21.717;47.833;59.654;7.093;67;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;;9;CAPANEMA;PR;09/2014;135.033;27.296;36.487;45.640;25.540;70;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89.126.130;b3S;I;2;;9;ENCANTADO;RS;09/2014;134.779;24.657;31.437;42.090;36.530;65;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;;9;RODEIO BOTO;RS;09/2014;133.095;20.953;37.057;44.732;30.303;49;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5.888.589;b3S;I;2;;9;CURITIBA;PR;09/2014;131.101;55.953;22.136;36.652;16.305;55;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;09/2014;130.756;29.100;48.045;53.479;82;50;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;09/2014;127.732;19.510;25.945;47.142;35.021;115;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DO VALE DO PARANHANA - ECOCREDI;11.565.109;b3S;I;2;;9;TRES COROAS;RS;09/2014;127.056;4.436;10.383;3.149;109.074;14;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;09/2014;122.066;26.402;45.925;43.755;5.876;107;0
BPN BRASIL BANCO MÚLTIPLO S.A.;61.033.106;b1;I;3;;8;SAO PAULO;SP;09/2014;121.320;0;32.610;64.161;24.550;0;0
COOPERATIVA DE CRÉDITO DE LAJEADO - SICREDI VALE DO TAQUARI RS;91.159.764;b3S;I;2;;9;LAJEADO;RS;09/2014;120.454;14.067;32.713;44.876;28.753;45;0
